Player,Player-additional,Ht.
Leo Estrella,estrele01,6-1
Leo Estrella,estrele01,6-1
Rodolfo Fernández,fernaro01,6-1
Rodolfo Fernández,fernaro01,6-1
Rodolfo Fernández,fernaro01,6-1
Rodolfo Fernández,fernaro01,6-1
Rodolfo Fernández,fernaro01,6-1
Jose A. Ferrer,ferrejo01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Ed Figueroa,figueed01,6-1
Bartolomé Fortunato,fortuba01,6-1
Bartolomé Fortunato,fortuba01,6-1
Enderson Franco,francen01,6-1
Víctor Gárate,garatvi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Yimi García,garciyi01,6-1
Edgar García,garcied01,6-1
Edgar García,garcied01,6-1
Edgar García,garcied01,6-1
Luis Garcia,garcilu05,6-1
Luis Garcia,garcilu05,6-1
Luis Garcia,garcilu05,6-1
Luis Garcia,garcilu05,6-1
González Germen,germego01,6-1
González Germen,germego01,6-1
González Germen,germego01,6-1
González Germen,germego01,6-1
Vince Gonzales,gonzavi01,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Miguel González,gonzami03,6-1
Marwin González,gonzama01,6-1
Marwin González,gonzama01,6-1
Brusdar Graterol,gratebr01,6-1
Brusdar Graterol,gratebr01,6-1
Brusdar Graterol,gratebr01,6-1
Brusdar Graterol,gratebr01,6-1
Brusdar Graterol,gratebr01,6-1
Jason Green,greenja01,6-1
Juan Guilbe,guilbju01,6-1
Juan Guilbe,guilbju01,6-1
Vladimir Gutierrez,gutievl01,6-1
Vladimir Gutierrez,gutievl01,6-1
Vladimir Gutierrez,gutievl01,6-1
Jorge Guzmán,guzmajo04,6-1
Jorge Guzmán,guzmajo04,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Rich Harden,harderi01,6-1
Elrod Hendricks,hendrel01,6-1
Adrián Hernández,hernaad01,6-1
Adrián Hernández,hernaad01,6-1
Adrián Hernández,hernaad01,6-1
Evelio Hernández,hernaev01,6-1
Evelio Hernández,hernaev01,6-1
Elieser Hernández,hernael01,6-1
Elieser Hernández,hernael01,6-1
Elieser Hernández,hernael01,6-1
Elieser Hernández,hernael01,6-1
Elieser Hernández,hernael01,6-1
Elieser Hernández,hernael01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
Otto Hess,hessot01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
John Hiller,hillejo01,6-1
Dalier Hinojosa,hinojda01,6-1
Dalier Hinojosa,hinojda01,6-1
Yoshihisa Hirano,hiranyo01,6-1
Yoshihisa Hirano,hiranyo01,6-1
Yoshihisa Hirano,hiranyo01,6-1
Chih-Wei Hu,huch02,6-1
Chih-Wei Hu,huch02,6-1
Kei Igawa,igawake01,6-1
Kei Igawa,igawake01,6-1
Gregory Infante,infangr01,6-1
Gregory Infante,infangr01,6-1
Gregory Infante,infangr01,6-1
Cristian Javier,javiecr01,6-1
Cristian Javier,javiecr01,6-1
Cristian Javier,javiecr01,6-1
Cristian Javier,javiecr01,6-1
Cristian Javier,javiecr01,6-1
Juan Jiménez,jimenju01,6-1
Dany Jiménez,jimenda01,6-1
Dany Jiménez,jimenda01,6-1
Dany Jiménez,jimenda01,6-1
Dany Jiménez,jimenda01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jorge Julio,juliojo01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Jair Jurrjens,jurrjja01,6-1
Dae-Sung Koo,kooda01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Joe Krakauskas,krakajo01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Hiroki Kuroda,kurodhi01,6-1
Larry Landreth,landrla01,6-1
Larry Landreth,landrla01,6-1
George Lauzerique,lauzege01,6-1
George Lauzerique,lauzege01,6-1
George Lauzerique,lauzege01,6-1
George Lauzerique,lauzege01,6-1
Sang-Hoon Lee,leesa01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Craig Lefferts,leffecr01,6-1
Arnold León,leonar01,6-1
Arnold León,leonar01,6-1
Danny León,leonda01,6-1
Dick Lines,linesdi01,6-1
Dick Lines,linesdi01,6-1
Red Long,longre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Reynaldo López,lopezre01,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
Rodrigo López,lopezro02,6-1
José López,lopezjo04,6-1
Andrés Machado,machaan02,6-1
Andrés Machado,machaan02,6-1
Andrés Machado,machaan02,6-1
Andrés Machado,machaan02,6-1
Luís Madero,maderlu01,6-1
Warner Madrigal,madriwa01,6-1
Warner Madrigal,madriwa01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Kenta Maeda,maedake01,6-1
Sugar Ray Marimón,marimsu01,6-1
Jhan Mariñez,marinjh01,6-1
Jhan Mariñez,marinjh01,6-1
Jhan Mariñez,marinjh01,6-1
Jhan Mariñez,marinjh01,6-1
Jhan Mariñez,marinjh01,6-1
Duke Markell,markedu01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Carlos Mármol,marmoca01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Germán Márquez,marquge01,6-1
Andy Marte,martean01,6-1
Cristhian Martínez,marticr01,6-1
Cristhian Martínez,marticr01,6-1
Cristhian Martínez,marticr01,6-1
Cristhian Martínez,marticr01,6-1
Cristhian Martínez,marticr01,6-1
Carlos Martínez,martica03,6-1
Carlos Martínez,martica03,6-1
Carlos Martínez,martica03,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Dennis Martínez,martide01,6-1
Shairon Martis,martish01,6-1
Shairon Martis,martish01,6-1
Shairon Martis,martish01,6-1
Frank Mata,matafr01,6-1
Marcos Mateo,mateoma01,6-1
Marcos Mateo,mateoma01,6-1
Marcos Mateo,mateoma01,6-1
Osiris Matos,matosos01,6-1
Osiris Matos,matosos01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Kirk McCaskill,mccaski01,6-1
Charlie McCullough,mcculch01,6-1
Adonis Medina,medinad01,6-1
Adonis Medina,medinad01,6-1
Adonis Medina,medinad01,6-1
Luis Medina,medinlu02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
José Mercedes,mercejo02,6-1
Ángel Miranda,miranan01,6-1
Ángel Miranda,miranan01,6-1
Ángel Miranda,miranan01,6-1
Ángel Miranda,miranan01,6-1
Ángel Miranda,miranan01,6-1
Anthony Molina,molinan01,6-1
Carlos Monasterios,monasca01,6-1
Kendrys Morales,moralke01,6-1
Kendrys Morales,moralke01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Franklin Morales,moralfr01,6-1
Jovani Morán,moranjo01,6-1
Jovani Morán,moranjo01,6-1
Jovani Morán,moranjo01,6-1
Diego Moreno,morendi01,6-1
Diego Moreno,morendi01,6-1
Edwin Moreno,morened01,6-1
Juan Moreno,morenju02,6-1
Juan Moreno,morenju02,6-1
Juan Morillo,morilju01,6-1
Juan Morillo,morilju01,6-1
Juan Morillo,morilju01,6-1
Juan Morillo,morilju01,6-1
Akeel Morris,morriak01,6-1
Akeel Morris,morriak01,6-1
Akeel Morris,morriak01,6-1
Guillermo Moscoso,moscogu01,6-1
Guillermo Moscoso,moscogu01,6-1
Guillermo Moscoso,moscogu01,6-1
Guillermo Moscoso,moscogu01,6-1
Guillermo Moscoso,moscogu01,6-1
Edgar Navarro,navared01,6-1
Ángel Nesbitt,nesbian01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Tomo Ohka,ohkato01,6-1
Hideki Okajima,okajihi01,6-1
Hideki Okajima,okajihi01,6-1
Hideki Okajima,okajihi01,6-1
Hideki Okajima,okajihi01,6-1
Hideki Okajima,okajihi01,6-1
Hideki Okajima,okajihi01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Omar Olivares,olivaom01,6-1
Diomedes Olivo,olivodi01,6-1
Diomedes Olivo,olivodi01,6-1
Diomedes Olivo,olivodi01,6-1
Tip O'Neill,o'neiti01,6-1
Tip O'Neill,o'neiti01,6-1
Chris Oxspring,oxsprch01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Lance Painter,paintla01,6-1
Eduardo Paredes,pareded01,6-1
Eduardo Paredes,pareded01,6-1
Manuel Parrado,parrama02,6-1
Manuel Parrado,parrama02,6-1
Manuel Parrado,parrama02,6-1
Luis Patiño,patinlu01,6-1
Luis Patiño,patinlu01,6-1
Luis Patiño,patinlu01,6-1
Luis Patiño,patinlu01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
Alejandro Peña,penaal01,6-1
David Peralta,peralda01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Wily Peralta,peralwi01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Yusmeiro Petit,petityu01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Hipólito Pichardo,pichahi01,6-1
Luis Pineda,pinedlu01,6-1
Luis Pineda,pinedlu01,6-1
Ed Pinnance,pinnaed01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Sidney Ponson,ponsosi01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Paul Quantrill,quantpa01,6-1
Rubén Quevedo,queveru01,6-1
Rubén Quevedo,queveru01,6-1
Rubén Quevedo,queveru01,6-1
Rubén Quevedo,queveru01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
Jose Quintana,quintjo01,6-1
José Ramírez,ramirjo02,6-1
José Ramírez,ramirjo02,6-1
José Ramírez,ramirjo02,6-1
José Ramírez,ramirjo02,6-1
José Ramírez,ramirjo02,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
Alberto Reyes,reyesal01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
José Rijo,rijojo01,6-1
Sendy Rleal,rlealse01,6-1
Humberto Robinson,robinhu01,6-1
Humberto Robinson,robinhu01,6-1
Humberto Robinson,robinhu01,6-1
Humberto Robinson,robinhu01,6-1
Humberto Robinson,robinhu01,6-1
Nivaldo Rodríguez,rodrini01,6-1
Nivaldo Rodríguez,rodrini01,6-1
Henry Rodríguez,rodrihe03,6-1
Henry Rodríguez,rodrihe03,6-1
Henry Rodríguez,rodrihe03,6-1
Henry Rodríguez,rodrihe03,6-1
Henry Rodríguez,rodrihe03,6-1
Henry Rodríguez,rodrihe03,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Joely Rodríguez,rodrijo06,6-1
Nerio Rodríguez,rodrine01,6-1
Nerio Rodríguez,rodrine01,6-1
Nerio Rodríguez,rodrine01,6-1
Nerio Rodríguez,rodrine01,6-1
Nerio Rodríguez,rodrine01,6-1
Rafael Rodríguez,rodrira01,6-1
Rafael Rodríguez,rodrira01,6-1
Eddy Rodríguez,rodried03,6-1
Eddy Rodríguez,rodried03,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Félix Rodríguez,rodrife01,6-1
Francisco Rodríguez,rodrifr04,6-1
Francisco Rodríguez,rodrifr04,6-1
Wilking Rodríguez,rodriwi02,6-1
José Rodríguez,rodrijo04,6-1
José Rodríguez,rodrijo04,6-1
Minnie Rojas,rojasmi01,6-1
Minnie Rojas,rojasmi01,6-1
Minnie Rojas,rojasmi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Vicente Romo,romovi01,6-1
Jorge Rondon,rondojo01,6-1
Jorge Rondon,rondojo01,6-1
Jorge Rondon,rondojo01,6-1
Angel Rondón,rondoan01,6-1
Angel Rondón,rondoan01,6-1
José Rondón,rondojo02,6-1
Adonis Rosa,rosaad01,6-1
Carlos Rosa,rosaca01,6-1
Carlos Rosa,rosaca01,6-1
Carlos Rosa,rosaca01,6-1
Randy Rosario,rosarra01,6-1
Randy Rosario,rosarra01,6-1
Randy Rosario,rosarra01,6-1
Randy Rosario,rosarra01,6-1
Sandy Rosario,rosarsa02,6-1
Sandy Rosario,rosarsa02,6-1
Sandy Rosario,rosarsa02,6-1
Sandy Rosario,rosarsa02,6-1
Francisco Rosario,rosarfr01,6-1
Francisco Rosario,rosarfr01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
José Ruiz,ruizjo01,6-1
Cristopher Sánchez,sanchcr01,6-1
Cristopher Sánchez,sanchcr01,6-1
Cristopher Sánchez,sanchcr01,6-1
Cristopher Sánchez,sanchcr01,6-1
Ángel Sánchez,sanchan03,6-1
Marino Santana,santama01,6-1
Marino Santana,santama01,6-1
Luis Sardiñas,sardilu01,6-1
Luis Sardiñas,sardilu01,6-1
Pat Scantlebury,scantpa01,6-1
Pat Scantlebury,scantpa01,6-1
Pat Scantlebury,scantpa01,6-1
Pat Scantlebury,scantpa01,6-1
Pat Scantlebury,scantpa01,6-1
Pat Scantlebury,scantpa01,6-1
Jonathan Schoop,schoojo01,6-1
Mickey Scott,scottmi02,6-1
Mickey Scott,scottmi02,6-1
Mickey Scott,scottmi02,6-1
Mickey Scott,scottmi02,6-1
Mickey Scott,scottmi02,6-1
Kodai Senga,sengako01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Antonio Senzatela,senzaan01,6-1
Jae Weong Seo,seoja01,6-1
Jae Weong Seo,seoja01,6-1
Jae Weong Seo,seoja01,6-1
Jae Weong Seo,seoja01,6-1
Jae Weong Seo,seoja01,6-1
Jae Weong Seo,seoja01,6-1
Leyson Séptimo,septile01,6-1
Álex Serrano,serraal01,6-1
Walter Silva,silvawa01,6-1
Miguel Socolovich,socolmi01,6-1
Miguel Socolovich,socolmi01,6-1
Miguel Socolovich,socolmi01,6-1
Miguel Socolovich,socolmi01,6-1
Miguel Socolovich,socolmi01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Julio Solano,solanju01,6-1
Alay Soler,soleral01,6-1
Marcelino Solis,solisma01,6-1
Henry Sosa,sosahe01,6-1
Gregory Soto,sotogr01,6-1
Gregory Soto,sotogr01,6-1
Gregory Soto,sotogr01,6-1
Gregory Soto,sotogr01,6-1
Gregory Soto,sotogr01,6-1
Gregory Soto,sotogr01,6-1
John Stephens,stephjo03,6-1
Les Straker,strakle01,6-1
Les Straker,strakle01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Pedro Strop,stroppe01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ranger Suárez,suarera01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Ron Taylor,tayloro01,6-1
Juan Then,thenju01,6-1
Rich Thompson,thompri03,6-1
Rich Thompson,thompri03,6-1
Rich Thompson,thompri03,6-1
Rich Thompson,thompri03,6-1
Rich Thompson,thompri03,6-1
Rich Thompson,thompri03,6-1
Lewis Thorpe,thorple01,6-1
Lewis Thorpe,thorple01,6-1
Lewis Thorpe,thorple01,6-1
Jen-Ho Tseng,tsengje01,6-1
Jen-Ho Tseng,tsengje01,6-1
Sandy Ullrich,ullrisa01,6-1
Sandy Ullrich,ullrisa01,6-1
Lino Urdaneta,urdanli01,6-1
Lino Urdaneta,urdanli01,6-1
Naoyuki Uwasawa,uwasana01,6-1
Ozzie Van Brabant,vanbroz01,6-1
Ozzie Van Brabant,vanbroz01,6-1
Esmerling Vásquez,vasques01,6-1
Esmerling Vásquez,vasques01,6-1
Esmerling Vásquez,vasques01,6-1
Esmerling Vásquez,vasques01,6-1
Jorge Vásquez,vasqujo01,6-1
Jorge Vásquez,vasqujo01,6-1
Ismael Villegas,villeis01,6-1
Pedro Viola,violape01,6-1
Pedro Viola,violape01,6-1
Pedro Viola,violape01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Luis Vizcaíno,vizcalu01,6-1
Tom Waddell,waddeto01,6-1
Tom Waddell,waddeto01,6-1
