Player,Player-additional,Ht.
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Mariano Rivera,riverma01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Juan Rivera,riverju01,6-2
Felipe Vázquez,riverfe01,6-2
Felipe Vázquez,riverfe01,6-2
Felipe Vázquez,riverfe01,6-2
Felipe Vázquez,riverfe01,6-2
Felipe Vázquez,riverfe01,6-2
Skel Roach,roachsk01,6-2
Luis Robert Jr.,roberlu01,6-2
Luis Robert Jr.,roberlu01,6-2
Luis Robert Jr.,roberlu01,6-2
Luis Robert Jr.,roberlu01,6-2
Luis Robert Jr.,roberlu01,6-2
Sergio Robles,roblese01,6-2
Sergio Robles,roblese01,6-2
Sergio Robles,roblese01,6-2
Yerry Rodríguez,rodriye01,6-2
Yerry Rodríguez,rodriye01,6-2
Yerry Rodríguez,rodriye01,6-2
Yorman Rodríguez,rodriyo01,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Eduardo Rodríguez,rodried05,6-2
Ricardo Rodríguez,rodriri04,6-2
Ricardo Rodríguez,rodriri04,6-2
José Rodríguez,rodrijo07,6-2
José Rodríguez,rodrijo07,6-2
José Rodríguez,rodrijo07,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Amed Rosario,rosaram01,6-2
Rodrigo Rosario,rosarro01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Olmedo Sáenz,saenzol01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Takashi Saito,saitota01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Fernando Salas,salasfe01,6-2
Juan Salas,salasju01,6-2
Juan Salas,salasju01,6-2
Juan Salas,salasju01,6-2
Eduardo Salazar,salazed01,6-2
Eduardo Salazar,salazed01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Duaner Sánchez,sanchdu01,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Gary Sánchez,sanchga02,6-2
Luis Sánchez,sanchlu01,6-2
Luis Sánchez,sanchlu01,6-2
Luis Sánchez,sanchlu01,6-2
Luis Sánchez,sanchlu01,6-2
Luis Sánchez,sanchlu01,6-2
Reiver Sanmartin,sanmare01,6-2
Reiver Sanmartin,sanmare01,6-2
Reiver Sanmartin,sanmare01,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Anthony Santander,santaan02,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Dennis Santana,santade01,6-2
Edgar Santana,santaed01,6-2
Edgar Santana,santaed01,6-2
Edgar Santana,santaed01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
Ervin Santana,santaer01,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
José Santiago,santijo02,6-2
Gregory Santos,santogr01,6-2
Gregory Santos,santogr01,6-2
Gregory Santos,santogr01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Víctor Santos,santovi01,6-2
Luis Saturria,saturlu01,6-2
Luis Saturria,saturlu01,6-2
Warwick Saupold,saupowa01,6-2
Warwick Saupold,saupowa01,6-2
Warwick Saupold,saupowa01,6-2
Rube Schauer,schauru01,6-2
Rube Schauer,schauru01,6-2
Rube Schauer,schauru01,6-2
Rube Schauer,schauru01,6-2
Rube Schauer,schauru01,6-2
Dutch Schesler,schesdu01,6-2
Wascar Serrano,serrawa01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Luis Severino,severlu01,6-2
Dave Shipanoff,shipada01,6-2
Candy Sierra,sierrca01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Andrelton Simmons,simmoan01,6-2
Steve Sinclair,sinclst01,6-2
Steve Sinclair,sinclst01,6-2
Jose Siri,sirijo01,6-2
Jose Siri,sirijo01,6-2
Jose Siri,sirijo01,6-2
Jose Siri,sirijo01,6-2
George Soriano,soriage01,6-2
George Soriano,soriage01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Elías Sosa,sosael01,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Jorge Sosa,sosajo02,6-2
Giovanni Soto,sotogi01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Juan Soto,sotoju01,6-2
Josh Spence,spencjo01,6-2
Josh Spence,spencjo01,6-2
Ed Springer,sprined01,6-2
Tobi Stoner,stoneto01,6-2
Tobi Stoner,stoneto01,6-2
Robert Suarez,suarero01,6-2
Robert Suarez,suarero01,6-2
Robert Suarez,suarero01,6-2
Ramón Tatís,tatisra01,6-2
Ramón Tatís,tatisra01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Julián Tavárez,tavarju01,6-2
Leody Taveras,taverle01,6-2
Leody Taveras,taverle01,6-2
Leody Taveras,taverle01,6-2
Leody Taveras,taverle01,6-2
Leody Taveras,taverle01,6-2
Óscar Taveras,taveros01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Julio Teheran,teherju01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Rob Tejeda,tejedro01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Bobby Thomson,thomsbo01,6-2
Carlos Tocci,toccica01,6-2
Yasmany Tomás,tomasya01,6-2
Yasmany Tomás,tomasya01,6-2
Yasmany Tomás,tomasya01,6-2
Yasmany Tomás,tomasya01,6-2
José Torres,torrejo02,6-2
José Torres,torrejo02,6-2
Bobby Treviño,trevibo01,6-2
Ramón Troncoso,troncra01,6-2
Ramón Troncoso,troncra01,6-2
Ramón Troncoso,troncra01,6-2
Ramón Troncoso,troncra01,6-2
Ramón Troncoso,troncra01,6-2
Chin-hui Tsao,tsaoch01,6-2
Chin-hui Tsao,tsaoch01,6-2
Chin-hui Tsao,tsaoch01,6-2
Chin-hui Tsao,tsaoch01,6-2
Chin-hui Tsao,tsaoch01,6-2
Chin-hui Tsao,tsaoch01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Koji Uehara,ueharko01,6-2
Frank Ulrich,ulricdu01,6-2
Frank Ulrich,ulricdu01,6-2
Frank Ulrich,ulricdu01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
Ugueth Urbina,urbinug01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
José Ureña,urenajo01,6-2
César Valdez,valdece01,6-2
César Valdez,valdece01,6-2
César Valdez,valdece01,6-2
César Valdez,valdece01,6-2
César Valdez,valdece01,6-2
Jairo Asencio,valdelu01,6-2
Jairo Asencio,valdelu01,6-2
Jairo Asencio,valdelu01,6-2
Jairo Asencio,valdelu01,6-2
Phillips Valdéz,valdeph01,6-2
Phillips Valdéz,valdeph01,6-2
Phillips Valdéz,valdeph01,6-2
Phillips Valdéz,valdeph01,6-2
Julio Valdéz,valdeju01,6-2
Julio Valdéz,valdeju01,6-2
Julio Valdéz,valdeju01,6-2
Julio Valdéz,valdeju01,6-2
Julio Valera,valerju01,6-2
Julio Valera,valerju01,6-2
Julio Valera,valerju01,6-2
Julio Valera,valerju01,6-2
Julio Valera,valerju01,6-2
César Vargas,vargace01,6-2
Miguel Vargas,vargami01,6-2
Miguel Vargas,vargami01,6-2
Miguel Vargas,vargami01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Javier Vázquez,vazquja01,6-2
Darío Veras,verasda01,6-2
Darío Veras,verasda01,6-2
Darío Veras,verasda01,6-2
Wilton Veras,veraswi01,6-2
Wilton Veras,veraswi01,6-2
Eduardo Villacis,villaed01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Carlos Villanueva,villaca01,6-2
Luis Villodas,villolu01,6-2
Luis Villodas,villolu01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Joey Votto,vottojo01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Dave Wainhouse,wainhda01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Larry Walker,walkela01,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Bernie Williams,willibe02,6-2
Glenn Williams,willigl01,6-2
Jim Wright,wrighji01,6-2
Jim Wright,wrighji01,6-2
Yasuhiko Yabuta,yabutya01,6-2
Yasuhiko Yabuta,yabutya01,6-2
Shun Yamaguchi,yamagsh01,6-2
Huascar Ynoa,ynoahu01,6-2
Huascar Ynoa,ynoahu01,6-2
Huascar Ynoa,ynoahu01,6-2
Huascar Ynoa,ynoahu01,6-2
Gabriel Ynoa,ynoaga01,6-2
Gabriel Ynoa,ynoaga01,6-2
Gabriel Ynoa,ynoaga01,6-2
Masato Yoshii,yoshima01,6-2
Masato Yoshii,yoshima01,6-2
Masato Yoshii,yoshima01,6-2
Masato Yoshii,yoshima01,6-2
Masato Yoshii,yoshima01,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Gerald Young,youngge02,6-2
Eddie Zambrano,zambred01,6-2
Eddie Zambrano,zambred01,6-2
Bryan Abreu,abreubr01,6-1
Bryan Abreu,abreubr01,6-1
Bryan Abreu,abreubr01,6-1
Bryan Abreu,abreubr01,6-1
Bryan Abreu,abreubr01,6-1
Bryan Abreu,abreubr01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Willy Adames,adamewi01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Ehire Adrianza,adriaeh01,6-1
Andrew Albers,alberan01,6-1
Andrew Albers,alberan01,6-1
Andrew Albers,alberan01,6-1
Andrew Albers,alberan01,6-1
Andrew Albers,alberan01,6-1
Miguel Almonte,almonmi01,6-1
Miguel Almonte,almonmi01,6-1
Miguel Almonte,almonmi01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Yonder Alonso,alonsyo01,6-1
Tony Álvarez,alvarto01,6-1
Tony Álvarez,alvarto01,6-1
Dario Álvarez,alvarda01,6-1
Dario Álvarez,alvarda01,6-1
Dario Álvarez,alvarda01,6-1
Dario Álvarez,alvarda01,6-1
Gabe Álvarez,alvarga01,6-1
Gabe Álvarez,alvarga01,6-1
Gabe Álvarez,alvarga01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Wilson Álvarez,alvarwi01,6-1
Adbert Alzolay,alzolad01,6-1
Adbert Alzolay,alzolad01,6-1
Adbert Alzolay,alzolad01,6-1
Adbert Alzolay,alzolad01,6-1
Adbert Alzolay,alzolad01,6-1
Adbert Alzolay,alzolad01,6-1
Greg Aquino,aquingr01,6-1
Greg Aquino,aquingr01,6-1
Greg Aquino,aquingr01,6-1
Greg Aquino,aquingr01,6-1
Greg Aquino,aquingr01,6-1
Greg Aquino,aquingr01,6-1
Jayson Aquino,aquinja01,6-1
Jayson Aquino,aquinja01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Joaquín Árias,ariasjo01,6-1
Gabriel Arias,ariasga01,6-1
Gabriel Arias,ariasga01,6-1
Gabriel Arias,ariasga01,6-1
Rogelio Armenteros,armenro01,6-1
Erisbel Arruebarrena,arrueba01,6-1
Humberto Arteaga,arteahu01,6-1
Humberto Arteaga,arteahu01,6-1
Javier Assad,assadja01,6-1
Javier Assad,assadja01,6-1
Javier Assad,assadja01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Benny Ayala,ayalabe01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Manny Aybar,aybarma01,6-1
Óscar Azócar,azocaos01,6-1
Óscar Azócar,azocaos01,6-1
Óscar Azócar,azocaos01,6-1
Ed Bahr,bahred01,6-1
Ed Bahr,bahred01,6-1
Jaime Barria,barrija01,6-1
Jaime Barria,barrija01,6-1
Jaime Barria,barrija01,6-1
Jaime Barria,barrija01,6-1
Jaime Barria,barrija01,6-1
Jaime Barria,barrija01,6-1
Rafael Batista,batisra01,6-1
Rafael Batista,batisra01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
Miguel Batista,batismi01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
José Bautista,bautijo01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
Érik Bédard,bedarer01,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
George Bell,bellge02,6-1
Brayan Bello,bellobr01,6-1
Brayan Bello,bellobr01,6-1
Brayan Bello,bellobr01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
Carlos Beltrán,beltrca01,6-1
James Beresford,beresja01,6-1
Hiram Bithorn,bithohi01,6-1
Hiram Bithorn,bithohi01,6-1
Hiram Bithorn,bithohi01,6-1
Hiram Bithorn,bithohi01,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Pedro Borbón,borbope02,6-1
Denis Boucher,bouchde01,6-1
Denis Boucher,bouchde01,6-1
Denis Boucher,bouchde01,6-1
Denis Boucher,bouchde01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Ted Bowsfield,bowsfte01,6-1
Matt Brash,brashma01,6-1
Matt Brash,brashma01,6-1
Ryan Braun,braunry01,6-1
Ryan Braun,braunry01,6-1
Yhency Brazobán,brazoyh01,6-1
Yhency Brazobán,brazoyh01,6-1
Yhency Brazobán,brazoyh01,6-1
Yhency Brazobán,brazoyh01,6-1
Yhency Brazobán,brazoyh01,6-1
Yhency Brazobán,brazoyh01,6-1
José Briceño,bricejo01,6-1
José Briceño,bricejo01,6-1
Bernardo Brito,britobe01,6-1
Bernardo Brito,britobe01,6-1
Bernardo Brito,britobe01,6-1
Jorge Brito,britojo01,6-1
Jorge Brito,britojo01,6-1
Rich Butler,butleri01,6-1
Rich Butler,butleri01,6-1
Rich Butler,butleri01,6-1
José Buttó,buttojo01,6-1
José Buttó,buttojo01,6-1
José Buttó,buttojo01,6-1
Kelvin Cáceres,cacerke01,6-1
Edgar Cáceres,cacered01,6-1
Miguel Cairo,cairomi01,6-1
Miguel Cairo,cairomi01,6-1
Miguel Cairo,cairomi01,6-1
